key,0,1,2,3,4
3062,25,7,"","Kaktor-Kletterwand-Gekraxel","-"
3063,25,8,"","Luftwaffe, Feuer frei!","-"
3064,25,500,"","Domanisches Mahjong","-"
3065,25,9,"","Der große Yojinbo","-"
3300,26,0,"@","【Statusveränderungen】","Statusveränderungen"
3301,26,2,"","Paralyse (Status)","-"
3302,26,3,"","Stumm (Status)","-"
3303,26,4,"","Betäubung (Status)","-"
3304,26,5,"","Schlaf (Status)","-"
3305,26,6,"","Gewicht (Status)","-"
3306,26,7,"","Stein (Status)","-"
3307,26,8,"","Verhext (Status)","-"
3308,26,9,"","Absorption (Status)","-"
3309,26,10,"","Gefesselt (Status)","-"
3310,26,11,"","Verwandlung (Status)","-"
3311,26,1,"","Gift (Status)","-"
3313,25,326,"","Improvisation","-"
3314,25,329,"","Manderville-Turnier","-"
3500,8,101,"","","Kreis"
3501,8,102,"","","Kreuz"
3502,8,103,"","","Dreieck"
3503,8,104,"","","Quadrat"
3504,8,1000,"","innerer Umkreis","-"
3505,8,1001,"","äußerer Umkreis","außen"
3506,8,1002,"","im Uhrzeigersinn","Uhrzeigersinn"
3507,8,1003,"","gegen den Uhrzeigersinn","Uhrzeigersinn."
3508,8,1004,"","Schwert-Eid","-"
3509,8,1005,"","Schild-Eid","-"
3510,8,1050,"","Vorzeichen","-"
3511,8,1051,"","Blick","-"
3512,8,1052,"","rund","-"
3513,8,1053,"","fächerförmig","-"
3514,8,1054,"","diagonal","-"
3515,8,1055,"","geradeaus","-"
3516,8,1056,"","ringförmig","-"
3517,8,1057,"","Linie","-"
3518,8,1058,"","Kugel","-"
3519,8,1059,"","Boden","-"
3520,8,1060,"","Wand","-"
3521,8,1061,"","Pfeiler","-"
3522,8,1062,"","Felsen","-"
3523,8,1063,"","Feuer (Element)","-"
3524,8,1064,"","Wasser (Element)","-"
3525,8,1065,"","Eis (Element)","-"
3526,8,105,"","","Plus."
3527,8,1066,"","Explosion","-"
3528,8,1067,"","zugleich","-"
3529,8,1068,"","abwechselnd","-"
3531,8,1070,"","verschmolzen","-"
3535,8,1074,"","Versammeln","Sammeln."
3536,8,1075,"","Ausschwärmen","-"
3540,8,1076,"","geteilter Schaden","-"
3541,8,1077,"","reflektierter Schaden","-"
3542,8,1078,"","Schaden über Zeit","-"
3543,8,1079,"","Modus-Wechsel","-"
3544,8,1080,"","Phase","-"
3545,8,1081,"","gestapelter positiver Status","Stapel"
3546,8,1082,"","gestapelter negativer Status","Stapel."
3547,8,1083,"","zufälliges Ziel","-"
3600,27,0,"@","【Tiefes Gewölbe】","Tiefes Gewölbe."
3601,27,1,"","Wegleuchte","-"
3602,27,2,"","Totenleuchte","-"
3603,27,100,"","Tongefäß des Siegelbruchs","-"
3604,27,101,"","Tongefäß der Sicht","-"
3605,27,102,"","Tongefäß der Stärkung","-"
3606,27,103,"","Tongefäß der Abwehr","-"
3607,27,104,"","Tongefäß der Schätze","-"
3608,27,105,"","Tongefäß des Feindtods","-"
3609,27,106,"","Tongefäß der Feindwandlung","-"
3610,27,107,"","Tongefäß der Entzauberung","-"
3611,27,108,"","Tongefäß des Glücks","-"
3612,27,109,"","Tongefäß der Wandlung","-"
3613,27,110,"","Tongefäß der Enthexung","-"
3614,27,111,"","Tongefäß der Manticoren","-"
3615,27,112,"","Tongefäß der Sukkuben","-"
3616,27,113,"","Tongefäß des Finders","-"
3617,27,114,"","Tongefäß des Lebens","-"
3618,27,115,"","Tongefäß der Kuribu","-"
3619,27,116,"","Tongefäß der Feindschwächung","-"
3620,27,117,"","Tongefäß des Verschwindens","-"
3621,27,118,"","Tongefäß der Feindversteinerung","-"
3622,27,200,"","Zauberstein des Ifrit","-"
3623,27,201,"","Zauberstein des Titan","-"
3624,27,202,"","Zauberstein der Garuda","-"
3625,27,203,"","Zauberstein des Odin","-"
3626,27,3,"","Weglaterne","-"
3627,27,4,"","Totenlaterne","-"
4000,17,430,"","Magia-Tafel","-"
4001,17,431,"","Magia-Fusionator","-"
4002,17,432,"","Maginit","-"
4003,17,433,"","Elementarwert","-"
4004,17,434,"","Elementarstufe","-"
4005,17,435,"","Logos-Splitter","-"
4007,17,437,"","Logos-Manipulator","-"
4008,17,438,"","Logos-Kommando","-"
4009,17,439,"","Eureka-Waffe","-"
4011,17,55,"","Schaukampf","-"
4012,17,106,"","MGP","-"
4013,17,107,"","Wertmarke","-"
4014,17,355,"","Wunschlieferung","-"
4017,17,357,"","Wiederaufbau Ishgards","-"
4018,17,165,"","Allagische Steine der Fantastik","Fantastik"
4019,17,360,"","Auf großer Fahrt","-"
4020,17,359,"","Himmelsstahl-Werkzeug","-"
4021,17,361,"","Traumtafel","-"
4022,17,445,"","Verschollenes Kommando","-"
4023,17,444,"","Register für Verschollenes","-"
4024,17,443,"","Kiste für Verschollenes","-"
4025,17,442,"","Verschollener Splitter ","-"
4026,17,440,"","Frontwissen","-"
4027,17,441,"","Widerstandsrang","-"
4028,17,74,"","Erkundung","-"
4029,17,166,"","Allagische Steine der Offenbarung","Offenbarung"
4030,17,446,"","Bozja-Polykristall","-"
4031,17,203,"","Modeaccessoires","-"
4032,17,448,"","Widerstandswaffe","-"
4033,17,447,"","Kampfübersicht (Bozja)","-"
4034,17,358,"","Fête","-"
4035,17,167,"","Allagische Steine des Aphorismus","-"
4036,17,168,"","Allagische Steine der Astronomie","Astronomie"
4037,17,362,"","Reisekodex","-"
4038,17,108,"","Kristalltrophäen","-"
5000,24,3001,"","Normaler Raid","-"
5001,24,6002,"","Tagesherausforderung","-"
5002,24,1210,"","Kompass der Schwalbe","der Kompass der Schwalbe"
5003,24,3522,"","Richtfeuer von Ridorana","das Richtfeuer von Ridorana"
5004,24,2220,"","Götterdämmerung - Tsukuyomi","-"
5005,24,2221,"","Zenit der Götter - Tsukuyomi","-"
5006,24,3401,"","Heldenlied von Ultima (fatal)","das Heldenlied von Ultima (fatal)"
5007,24,4002,"","Himmelssäule","-"
5008,24,2225,"","Jagd auf Rathalos","-"
5009,24,2226,"","Jagd auf Rathalos (schwer)","-"
5010,24,4052,"","Pagos","-"
5011,24,1200,"","Sirenen-See","-"
5012,24,1205,"","Ala Mhigo","-"
5013,24,2111,"","Heldenlied von Thordans Fall","-"
5014,24,1211,"","Kargland","das Kargland"
5015,24,2227,"","Seelentanz - Suzaku","-"
5016,24,2228,"","Seelensturm - Suzaku","-"
5017,24,3104,"","Alphametrie","die Alphametrie"
5018,24,4053,"","Pyros","-"
5019,24,1206,"","Schloss Kugane","-"
5020,24,4049,"","Diadem","das Diadem"
5021,24,1212,"","Die Ghimlyt-Finsternis","-"
5022,24,2229,"","Seelentanz - Seiryu","-"
5023,24,2230,"","Seelensturm - Seiryu","-"
5024,24,3523,"","Kloster von Orbonne","das Kloster von Orbonne"
5025,24,4054,"","Hydatos","-"
5026,24,6302,"","Verborgene Schlucht","die Verborgene Schlucht"
5027,24,1213,"","Holminster","-"
5028,24,1214,"","Dohn Mheg","-"
5029,24,1215,"","Irrungen der Qitari","-"
5030,24,1216,"","Malikahs Brunnen","-"
5031,24,1217,"","Der Gulg","-"
5032,24,1218,"","Amaurot","-"
5033,24,1219,"","Der Kristallzwilling","-"
5034,24,1220,"","Akadaemia Anyder","-"
5035,24,2232,"","Offenbarung - Titania","-"
5036,24,2233,"","Letzte Läuterung - Titania","-"
5037,24,2234,"","Offenbarung - Innozenz","-"
5038,24,2235,"","Letzte Läuterung - Innozenz","-"
5039,24,2236,"","Offenbarung - Hades","-"
5040,24,3105,"","Eden","-"
5041,24,3106,"","Eden (episch)","-"
5042,24,3107,"","Edens Erwachen","-"
5043,24,2231,"","Duell auf der Kugane-Brücke","-"
5044,24,4055,"","Baldesions Arsenal","-"
5045,24,1221,"","Chateau Cosmea","Cosmea"
5046,24,2237,"","Letzte Läuterung - Hades","-"
5047,24,3402,"","Alexander (fatal)","-"
5048,24,3530,"","Die kopierte Fabrik","-"
5049,24,6209,"","Onsal Hakair (Danshig Naadam)","Danshig"
5050,24,1222,"","Anamnesis Anyder","-"
5051,24,3108,"","Edens Resonanz","-"
5052,24,2238,"","Rubinfeuer - Entfesselung","-"
5053,24,2239,"","Rubinfeuer - Trauma","-"
5054,24,2240,"","Memoria Misera (extrem)","-"
5055,24,4057,"","Bozja-Südfront","-"
5056,24,1223,"","Schlacht um Norvrandt","die Schlacht um Norvrandt"
5057,24,2241,"","Krieger des Lichts","-"
5058,24,2242,"","Krieger des Lichts (extrem)","-"
5059,24,3531,"","Die Puppenfestung","Puppenfestung"
5061,24,4058,"","Scharmützel","-"
5062,24,4059,"","Kritisches Gefecht","-"
5063,24,4056,"","Die Königinnenwache","-"
5064,24,1224,"","Matoyas Atelier","-"
5065,24,3109,"","Edens Verheißung","-"
5066,24,2245,"","Smaragdsturm - Entfesselung","-"
5067,24,2246,"","Smaragdsturm - Trauma","-"
5068,24,4061,"","Delubrum Reginae","-"
5070,24,4060,"","Sturm auf Castrum Lacus Litore","-"
5071,24,1225,"","Goldene Ebene von Paglth'an","-"
5072,24,2248,"","Diamantblitz - Entfesselung","-"
5073,24,2249,"","Diamantblitz - Trauma","-"
5074,24,3532,"","Der Turm, Paradigmenbrecher","Turm, Paradigmenbrecher"
5076,24,4062,"","Zadnor","-"
5077,24,4063,"","Sturm auf die Dalriada","-"
5078,24,1226,"","Turm von Zot","-"
5079,24,1227,"","Turm von Babil","-"
5080,24,1228,"","Vanaspati","-"
5081,24,1229,"","Ktisis Hyperboreia","Hyperboreia"
5082,24,1230,"","Das Aitiaskop","Aitiaskop"
5083,24,1231,"","Das Sternengrab","Sternengrab"
5084,24,1232,"","Smileton","-"
5085,24,1233,"","Stigma-4","-"
5086,24,2250,"","Prophetie - Zodiark","-"
5087,24,2251,"","Eschatos - Zodiark","-"
5088,24,2252,"","Prophetie - Hydaelyn","-"
5089,24,2253,"","Eschatos - Hydaelyn","-"
5090,24,2254,"","Prophetie - Endsängerin","-"
5091,24,3110,"","Pandæmonium","Pandämonium"
5092,24,3111,"","Pandæmonium (episch)","Pandämonium episch"
5093,24,3112,"","Asphodelos","-"
5094,24,1234,"","Alzadaals Vermächtnis","Alzadaal"
5095,24,2255,"","Eschatos - Endsängerin","-"
5096,24,2256,"","Traumprüfung: Heldenlied von Ultima","-"
5097,24,3533,"","Aglaia","-"
5098,24,3403,"","Drachenkrieg (fatal)","-"
5099,24,6303,"","Crystalline Conflict","-"
5100,24,6304,"","Die Palästra","Palästra"
5101,24,6305,"","Das Herz des Vulkans","Herz des Vulkans"
5102,24,6306,"","Wolke Sieben","-"
