key,0,1,2,3,4,5,6,7,8,9,10,11
624,"Un poisson de la famille des carpes, aux écailles de teinte violacée. L'ensemble de son corps est enveloppé de l'élément foudre, ce qui lui permet de lâcher une décharge électrique lorsqu'il sent le danger. La prudence est de mise au moment de le décrocher.",21177,300,0,False,False,3,614,2505,True,True,False
625,"Les reflets irisés des écailles de ce poisson d'eau douce lui valent une grande popularité auprès des amateurs d'aquariophilie. Son nom lui vient du naturaliste sharlayanais qui l'a découvert.",21178,300,0,False,False,3,622,2505,True,True,True
626,"Cette sous-espèce de poisson-chat se distingue par sa nageoire caudale rouge. Réputés par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement voraces, certains spécimens s'étouffent parfois en essayant d'avaler des proies plus grosses qu'eux.",22392,320,0,False,False,3,635,2503,True,False,True
627,"Les écailles de cette espèce émettent une lueur dorée par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement captivante. Le fait que les mahi-mahi mirage soient très agressifs leur a valu d'être surnommés “coeurls des rivières”.",22389,320,0,False,False,2,612,2503,True,True,False
628,"Cette tortue terrestre a une mâchoire ex<SoftHyphen/>trê<SoftHyphen/>me<SoftHyphen/>ment puissante, à tel point que certains mercenaires gyrabaniens se lancent parfois des défis pour savoir qui aura le courage de mettre ses doigts dans la gueule du reptile.",22391,320,0,False,False,3,620,2503,True,False,True
629,"Ce poisson s'est si bien adapté à la vie dans les eaux salées que ses dents ont pris une forme en engrenage, lui permettant de briser facilement les amas de sel pour débusquer les proies qui s'y cachent. Les travailleurs de la Salaisonnerie voit en lui un signe de bonne fortune.",22394,320,0,False,False,9,621,2503,True,False,True
630,"Cette espèce de murène doit son nom à son corps long et fin comme un ruban. Bien que les adultes soient très colorés, les alevins sont généralement noirs, leurs écailles changeant de teinte au cours de leur croissance.",22396,320,0,False,False,1,628,2505,True,False,False
631,"Ce poisson a évolué pour adopter une apparence végétale rappelant en de nombreux points un bonsaï, ce qui lui permet d'échapper à l'attention des oiseaux prédateurs.",22395,320,0,False,False,2,641,2505,True,False,False
632,"Les nageoires situées sur le dos et les côtés de ce poisson ont la particularité de se terminer par de longues épines. Qui plus est, le contact de ses écailles provoque une légère sensation de paralysie.",22390,320,0,False,False,0,613,2505,True,True,False
633,"La couleur délicate de la peau de cette espèce permet de deviner qu'elle est parente du poulpe koromo. Sa chair succulente et légèrement élastique en fait un mets de choix.",22393,320,0,False,False,1,613,2505,True,False,False
634,"Cette espèce de carpe se distingue par la couleur rouge vif de ses écailles. Ces dernières émettent une forte chaleur lorsque l'animal se sent menacé, une particularité que les gourmets ont vite mis à profit pour en cuire la chair facilement.",22397,320,0,False,False,3,614,2505,True,True,False
635,"Ce poisson s'est vu donner le surnom d'“ancêtre” par les nomades de la steppe du fait de ses deux longues et fines nageoires ventrales qui ne sont pas sans rappeler une paire de moustaches.",22398,320,0,False,False,2,622,2505,True,False,True
636,"L'existence de cette féroce créature marine alimente les plus folles rumeurs en Hingashi<Indent/>; on lui attribue notamment les naufrages de nombreuses em<SoftHyphen/>bar<SoftHyphen/>ca<SoftHyphen/>tions marchandes. Des témoins affirment qu'il s'agirait d'un lointain cousin de l'Olgoi-Khorkhoi.",23054,290,0,False,False,1,613,2505,True,False,False
637,"L'environnement éthéré singulier du lac aux Prismes a fait perdre à cette carpe toute affinité élémentaire. Ses écailles d'un blanc immaculé reflètent cette propriété rare.",23055,290,0,False,False,3,614,2505,True,False,False
638,"Les eaux du lac aux Prismes ont conféré à cette carpe une éclatante robe orangée, une apparence qui cache cependant un équilibre élémentaire interne fortement perturbé et une espérance de vie par conséquent très courte.",23056,320,0,False,False,3,614,2505,True,False,False
639,"Cette énorme bouvière d'Abalathia prend un malin plaisir à se laisser ferrer par les pêcheurs, pour mieux couper leur ligne au dernier moment. Sa capacité à survivre avec autant d'hameçons dans le ventre est un mystère pour la science.",23057,320,0,True,True,3,635,2503,True,False,False
640,"Ce killi des cavernes légendaire est reconnaissable entre mille par son immense nageoire dorsale d'un bleu profond, qui se déploie majestueusement tel un éventail.",23058,320,0,True,True,3,612,2503,True,False,True
641,"Un énorme spécimen de poisson-cardinal, une espèce dont la robe noire et blanche évoque les tenues des re<SoftHyphen/>pré<SoftHyphen/>sen<SoftHyphen/>tants de l'Église ishgardaise. Malgré son nom, ce poisson n'exerce aucune sorte d'autorité religieuse.",23059,320,0,True,True,3,612,2503,True,True,False
642,"Cette énorme crevette d'Enid ne peut s'empêcher d'ouvrir et de fermer ses pinces dans le vide. D'aucuns affirment qu'elle cherche en réalité à briser les couples, notamment ceux qui se sont juré fidélité lors de la cérémonie du lien éternel.",23060,320,0,True,True,3,620,2503,True,False,True
643,"Dès que cette carpe des rapides a atteint l'amont d'un cours d'eau, elle retourne en aval et entame une nouvelle remontée, prouvant par cet inexplicable com<SoftHyphen/>por<SoftHyphen/>te<SoftHyphen/>ment que la vie est un éternel recommencement.",23061,320,0,True,True,2,620,2503,True,True,False
644,"Le sel du Lac Seld s'est cristallisé sur le corps de cet œil-de-perle<Indent/>; tout par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement autour de ses yeux, ce qui lui donne un regard faussement ému.",23062,320,0,True,True,9,621,2503,True,False,True
645,"Les habitants de Doma ont longtemps pris les hanatatsu de grande taille pour des dragons. Ils en faisaient le commerce pour leurs vertus curatives, même si ces dernières n'ont jamais été prouvées.",23063,320,0,True,True,1,628,2505,True,False,False
646,"Connu dans le monde gastronomique pour son goût succulent, ce poisson n'est pas sans risque<Indent/>: aucune des méthodes existant pour lui retirer son venin n'est infaillible. À ne goûter que si vous aimez prendre des risques<Indent/>!",23064,320,0,True,True,1,641,2505,True,False,False
647,"Le printemps n'arrive jamais pour la reine d'hiver, qui préfère demeurer dans la Mer de Rubis pour y asseoir sa domination lorsque ses congénères migrent vers l'océan Indigo.",23065,320,0,True,True,1,613,2505,True,True,False
648,"Ce requin de Zekki est capable de se jeter sur ses proies en un instant grâce à ses incroyables pointes de vitesse. Plus d'un habitant de Sui-no-Sato a péri dévoré par lui, et ce sont ceux qui ont survécu à ses attaques qui lui ont donné ce sobriquet.",23066,320,0,True,True,1,613,2505,True,False,True
649,"Ce poisson s'est taillé un vrai territoire devant le Château de Doma en défiant et défaisant tous ses congénères. Impressionnés par cet exploit, les Domiens lui ont donné le nom d'un samouraï au talent légendaire.",23067,320,0,True,True,2,614,2505,True,True,False
650,"Ce koï satiné est recouvert d'écailles plus blanches que le plus brillant des soleils. Certains conteurs l'imaginent recouvert d'un hagoromo et expliquent dans leurs histoires qu'il serait la réincarnation d'une nymphe tombée du ciel après s'être éprise d'un être humain.",23068,320,0,True,True,3,614,2505,True,False,True
651,"L'udgan des Mol a un jour rapporté un oracle demandant de pêcher un spécimen de cette énorme bouvière de Tao. Mal<SoftHyphen/>heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, il y a toujours des aventuriers pour la ferrer avant eux, et les dieux pourraient bien finir par infliger une punition aux Mol pour ce retard.",23069,320,0,True,True,2,622,2505,True,True,False
652,"Cette gobie règne sur les eaux en aval de la Yat Khaal, et aucun poisson n'oserait contester sa suprémacie. Sa domination sans partage lui a valu le nom de “khan”, comme les chefs de tribu xaela.",23070,320,0,True,True,2,622,2505,True,False,True
653,"Ce poisson d'eau douce arbore tel un casque le crâne de ses proies. Ses arêtes auraient des vertus thérapeutiques, ce qui lui a valu d'être baptisé d'après le célèbre sort permettant de soigner moult maux.",23071,205,0,False,False,3,620,0,True,False,False
654,"Un cousin du poisson coeurl doté de dents encore plus solides et acérées. Son apparence n'est pas sans rappeler l'arme antique pour pugilistes dont il tire son nom.",23072,210,0,False,False,3,612,0,True,False,False
655,"Des décennies d'évolution dans un climat glacial ont doté ce pléco d'une immense nageoire dorsale parcourue d'énergie éthérée, un organe chauffant qui conserve ses propriétés même sectionné, et qui peut donc être utilisé comme accessoire contre le froid.",23073,215,0,False,False,2,397,0,True,False,False
656,"Cette huître est ex<SoftHyphen/>trê<SoftHyphen/>me<SoftHyphen/>ment prisée non seulement pour ses magnifiques perles, mais aussi pour sa précieuse nacre, qui sert tra<SoftHyphen/>di<SoftHyphen/>tion<SoftHyphen/>nel<SoftHyphen/>lement en Hingashi à décorer des objets laqués.",23074,220,0,False,False,0,613,0,True,False,False
657,"Cousin proche du poulpe gobelin, ce céphalopode a été nommé ainsi par analogie avec les masques portés par un certain groupe de gobelins par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement nuisibles. Amusante coïncidence<Indent/>: même son encre est indigo.",23075,225,0,False,False,3,400,0,True,False,False
658,"Une carpe à la belle robe indigo, obtenue en croisant des spécimens de poissons-prismes bleus et poissons-primes violets.",24203,320,0,False,False,3,614,2505,True,False,False
659,"Cette carpe utiliserait l'élément vent pour déstabiliser les nuages d'insectes et se nourrir de ceux s'approchant dan<SoftHyphen/>ge<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment de la surface de l'eau.",24204,320,0,False,False,3,614,2505,True,True,True
660,"Ce poisson-chat électrique est par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement puissant. Les pêcheurs l'ont surnommé “le Widargelt des poissons-chats électriques” en hommage au célèbre moine, aux poings aussi rapides et impitoyables que la foudre.",24205,340,0,True,True,3,635,2503,True,False,True
661,"Cet animal se serait étouffé et aurait succombé en tentant d'avaler une proie plus grosse que lui. Il tient ainsi son nom de son miraculeux retour à la vie.",24206,340,0,True,True,3,635,2503,True,True,True
662,"De nombreux témoins ont vu cette truite donner de violents coups de tête à ses congénères. La solidité du crâne de ce prédateur légendaire est souvent comparée au cermet des Garlemaldais.",24207,340,0,True,True,2,612,2503,True,True,False
663,"Sous ses airs inoffensifs, cette grosse loche verte est un redoutable prédateur, capable de remonter des murs rocheux à contre-courant pour mieux fondre sur ses proies. C'est ainsi qu'elle dévore des crustacés presque aussi gros qu'elle<Indent/>!",24208,340,0,True,True,2,612,2503,True,False,True
664,"Ce prédateur sans pitié aurait souvent laissé mourir de faim ses congénères en accaparant toutes les proies des eaux qu'il habite. Cette particularité, rappelant les pratiques de la brigade des Cadavres, aurait donné son nom à ce poisson.",24209,340,0,True,True,2,612,2503,True,True,True
665,"La rumeur veut que de cette grosse salamandre d'Abalathia se rende fréquemment à Pleur caché pour se nourrir de la tristesse et des larmes des personnes en deuil...",24210,340,0,True,True,3,620,2503,True,False,True
666,"Ce prédateur est en fait un grand poisson voyeur. Theodoric aurait ordonné son exécution après l'avoir surpris en train d'observer le bain de la reine. Il faut dire qu'avec des yeux comme les siens, il n'a rien dû rater du spectacle...",24211,340,0,True,True,3,620,2503,True,True,True
667,"Ce spécimen légendaire de contemplateur aurait été considéré comme mort lors du septième fléau, pour mieux revenir à la vie cinq ans après le désastre. Le pêcheur considère d'ailleurs que sa conscience se serait élevée au-delà de celle des simples poissons, pour faire de cette créature une sorte de moine des lacs.",24212,340,0,True,True,3,620,2503,True,False,True
668,"Ce killi aurait subitement évolué. Sa robe légèrement dorée et différente de celle du commun des killis en ferait une sorte de princesse des rivières, achetée à très bon prix par certains col<SoftHyphen/>lec<SoftHyphen/>tion<SoftHyphen/>neurs les élevant en aquariums.",24213,340,0,True,True,2,641,2505,True,True,False
669,"Ce grand prédateur des mers orientales devrait son nom à la redoutable créature terrestre dont la robe est étrangement semblable.",24214,340,0,True,True,1,613,2505,True,True,True
670,"Ce spécimen d'anguille-serpent noire s'est imposé dans la lutte pour la survie, ce qui lui a permis d'atteindre sa taille actuelle. Le goût de sa chair serait étonnamment proche de celui des anguilles tra<SoftHyphen/>di<SoftHyphen/>tion<SoftHyphen/>nel<SoftHyphen/>les, très prisées par les gourmets orientaux, si bien que ces derniers se les arrachent sur les marchés.",24215,340,0,True,True,1,613,2505,True,False,True
671,"Les pêcheurs orientaux auraient nommé ainsi ce séraphin légendaire, car il agiterait ses nageoires avec la même grâce qu'une femme vêtue d'un hagoromo...",24216,340,0,True,True,2,614,2505,True,False,True
672,"Les légendes aorannes veulent que le premier Xaela créé par Azim, le Père de l'Aube, ait perdu une de ses écailles au bord d'un lac. Celle-ci aurait d'abord flotté délicatement à la surface de l'eau avant de donner naissance à ce poisson, inspirant son nom par la même occasion.",24217,340,0,True,True,3,622,2505,True,True,True
673,"Les habitants de la steppe d'Azim racontent à qui veut l'entendre que ce redoutable prédateur aurait traversé les vastes étendues de la Mer de fanes pour mieux s'installer en amont de la Yat Khaal...",24218,340,0,True,True,2,622,2505,True,True,True
674,"Ce poisson doit son nom à la nageoire supérieure rougeâtre qui recouvre sa tête à la manière d'un panache ornant le chapeau d'une noble dame. On s'en sert de porte-bonheur dans les banquets de Gyr Abania.",24881,340,0,True,True,3,620,2503,True,False,True
675,"D'après la tradition orale des pêcheurs, ce poisson à grande mâchoire se nourrissait autrefois exclusivement de Namazu, mais s'en serait aussi pris à un innocent Lalafell un beau jour. Quelques milliers d'années plus tard, sa mâchoire a évolué au point qu'il est capable de gober un Lalafell d'une bouchée.",24882,340,0,True,True,1,613,2505,True,True,True
676,"Ce requin courtisane doit son nom aux motifs étoilés qui parsèment son corps. Ils seraient en réalité des cicatrices de coups de harpons de pêcheurs auxquels il aurait survécu.",24883,340,0,True,True,1,613,2505,True,True,True
677,"Ce poisson orbe est couvert de piquants très fins. Une légende dit que les nobles dames de la cour du Palais aux Marées violettes se servent de ces piquants pour tisser leurs robes de plumes.",24884,340,0,True,True,0,613,2505,True,True,True
678,"Les œufs rouge clair de cette rare truite de Doma sont aussi précieux qu'un trésor. Si précieux qu'ils ont parfois provoqué des joutes entre pêcheurs, colorant ainsi l'eau d'une couleur rouge sang...",24885,340,0,True,True,3,614,2505,True,False,True
679,"Ses gros yeux rouges surnommés “yeux du diable” sont parfois utilisés comme ingrédients pour la préparation de remèdes. Ils furent jadis importés au Proche-Orient sous l'appellation frauduleuse d'yeux d'être du néant, ce qui provoqua un scandale.",24886,340,0,True,True,2,614,2505,True,False,True
680,"Le maître des eaux de Namai, très apprécié par ses habitants. On raconte qu'il était jadis un ermite qui, lassé de la vie humaine, s'est changé en poisson. Il n'a sans doute pas très bon goût...",24887,340,0,True,True,3,614,2505,True,True,True
681,"Ce poisson possède des écailles qui brillent comme de l'eau claire, ce qui lui vaut son nom oriental. Un ancien poème le comparait en effet à un azur aquatique dont le bleu se fond avec celui du ciel au-dessus de la Muni.",24888,340,0,True,True,2,614,2505,True,True,True
682,"Ce spécimen est si grand qu'on l'imagine capable d'avaler une roue de chariot entière. Mais contrairement à la croyance populaire, ce n'est pas l'origine de son nom<Indent/>: en réalité, il a été baptisé ainsi parce qu'il a jadis avalé tout entier un jeune homme aux cheveux roux.",24889,340,0,True,True,2,614,2505,True,True,True
683,"Cette anguille a un magnifique corps d'une couleur jade si jolie qu'il est presque regrettable d'en faire une grillade. On raconte qu'elle serait née lorsqu'une nymphe décida de donner vie au rayon vert de l'arc-en-ciel.",24890,340,0,True,True,3,614,2505,True,True,True
684,"Selon la légende, Nhaama, Déesse de la lune, aimait beaucoup ce poisson et décida d'en faire cadeau aux hommes. Lors de fêtes dotharl, ce poisson pouvait être remporté comme prix d'un concours de tir à l'arc traditionnel.",24891,340,0,True,True,3,622,2505,True,True,True
685,"À cause de ses nageoires ressemblant à des feuilles, ce poisson est vu comme un symbole de reconversion agricole ou de grands changements dans la vie pour les tribus nomades. Les pêcheurs des steppes attachés à la vie d'errance préfèrent donc éviter de l'attraper.",24892,340,0,True,True,2,622,2505,True,True,True
686,"Un poisson très important pour les Oronir. Sa nageoire dorsale, qui ondule comme un drapeau au vent, évoque l'étendard offert au Trône de l'Aube, ce qui en fait un symbole de chance.",24893,340,0,True,True,2,622,2505,True,True,True
687,"Ce bivalve a développé une coquille très épaisse pour se protéger du froid. Dans la cuisine ishgardaise, on mange sa chair mais on utilise aussi son jus.",24557,230,0,False,False,2,397,0,True,False,False
688,"Une algue in<SoftHyphen/>dis<SoftHyphen/>pen<SoftHyphen/>sa<SoftHyphen/>ble à l'ali<SoftHyphen/>men<SoftHyphen/>ta<SoftHyphen/>tion des populations côtières de la Mer de Rubis. On l'utilise dans des bouillons, mais on peut également l'ajouter à de l'alcool pour en améliorer le goût.",24558,245,0,False,False,1,613,0,True,False,False
689,"Ce poisson-chat a grandi jusqu'à atteindre une taille im<SoftHyphen/>pres<SoftHyphen/>sion<SoftHyphen/>nante. Sa chair est si goûtue qu'on raconte qu'elle arrive même à ouvrir les chakra d'un apprenti moine ayant échoué dans sa formation.",24559,260,0,False,False,3,612,0,True,False,False
690,"Cette lotte a un visage si disgracieux qu'on la compare à un geôlier des enfers devant surveiller les âmes damnées. Sa chair étant très onctueuse, cette espèce est utilisée pour produire de la graisse de poisson.",24560,275,0,False,False,1,613,0,True,False,False
691,"La chair à la fois ferme et riche de ce saumon en fait un ingrédient prisé de la cuisine de Yanxia, en particulier pour accompagner l'alcool. À moins que ça ne soit l'alcool qui soit une boisson prisée pour accompagner le saumon...",24561,290,0,False,False,2,614,0,True,False,False
692,"Blanc comme neige lors de son éclosion, ce poisson prendrait sa couleur irisée après avoir passé de longues années à nager dans les eaux du lac aux Prismes. ",24994,340,0,True,True,3,614,2505,True,False,False
693,"Les scien<SoftHyphen/>ti<SoftHyphen/>fi<SoftHyphen/>ques s'interrogent depuis longtemps sur l'utilité de l'énorme protubérance qui lui sort de la tête. Certains pensent que c'est une structure vestigiale, reliquat d'une corne servant à empoisonner ses prédateurs, d'autres pensent que c'est un organe sensoriel qui l'aiderait à trouver ses proies. ",24990,340,0,True,True,2,612,2503,True,True,False
694,"Ce poisson sans mâchoire ne peut fermer la bouche, ce qui l'oblige à aspirer le fond boueux de la mer pour se repaître des micro-organismes qui y frétillent. Cela rend cette créature indifférente aux appâts des pêcheurs et donc très difficile à capturer. ",24991,340,0,True,True,3,620,2503,True,False,True
695,"Les mâles de l'espèce possèdent la curieuse capacité de faire cristalliser le sel présent dans leur système pour former une excroissance sur leur nageoire dorsale, dont la taille décidera de leur succès auprès des femelles.  Cette protubérance peut atteindre une grosseur telle qu'elle empêche parfois com<SoftHyphen/>plè<SoftHyphen/>te<SoftHyphen/>ment certains mâles de bouger.",24992,340,0,True,True,9,621,2503,True,True,False
696,"Créature du folklore de la région de la Mer de Rubis. Son nom signifie “dragon écarlate” et la légende la plus célèbre présente ce poisson comme une créature de bon augure qui aurait vo<SoftHyphen/>lon<SoftHyphen/>tai<SoftHyphen/>re<SoftHyphen/>ment cédé à l'emprise de l'aramitama pour se libérer de son fardeau.",24993,340,0,True,True,1,613,2505,True,True,True
697,"Poisson mystérieux possèdant une nageoire dorsale en forme de croissant de lune et une nageoire caudale rappelant le soleil levant. Les nomades de la Steppe d'Azim le considèrent comme la manifestation de l'amour que leur portent Azim, le Dieu-soleil, et Nhaama, la Déesse-lune.",24995,340,0,True,True,3,622,2505,True,True,True
698,"En raisons de ses sept branchies sur chaque flanc, on a longtemps pensé que cette anguille possédait huit yeux. Ses sécrétions naturelles pourraient guérir certaines maladies oculaires.",26746,300,0,False,False,3,813,0,True,False,False
699,"Ce poisson doit son nom à son corps très fin et sa teinte rappelant le cristal. Le coupe-papier qu'utilise l'exarque du Cristal aurait été fabriqué à son image.",27417,345,0,False,False,3,819,0,True,False,False
700,"Cette carpe était très commune dans les eaux de Grand-Lac jusqu'au déluge de Lumière, qui a presque exterminé son espèce. Un élevage conservatoire a récemment été mis en place à Cristarium.",27411,345,0,False,False,3,819,0,True,False,False
701,"Une étoile de mer d'un bleu éclatant. On l'utilise dans les salles de classe de Cristarium pour apprendre l'existence des étoiles aux enfants.",27412,345,0,False,False,3,819,0,True,False,False
702,"Le voyageur qui a découvert cette marimo l'a surnommée ainsi car une imposante créature la léchouillait sans se lasser. Aujourd'hui, on sait qu'elle a un goût d'algue plutôt amer.",27425,345,0,False,False,3,813,0,True,False,False
703,"Cet escargot doit la teinte violacée de sa coquille à son ali<SoftHyphen/>men<SoftHyphen/>ta<SoftHyphen/>tion, prin<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>le<SoftHyphen/>ment constituée d'une algue de couleur similaire. C'est encore sa coquille qui lui doit son nom, car elle ferait penser aux monstres des abysses.",27427,345,0,False,False,3,813,0,True,False,False
704,"Le corps aplati et blanchâtre de ce poisson peut faire penser à un dessous de tasse, ce qui lui vaut son nom. La teinte violette de ses élégants motifs ventraux est typique de Grand-Lac.",27428,345,0,False,False,3,813,0,True,False,False
705,"Avec ses écailles blanchâtres, ses yeux rouges et ses nageoires dorsales allongées, ce gobie peut faire penser à un petit lapin. L'illusion est d'ailleurs renforcée par son habitude de faire des petits sauts répétés à la surface de l'eau.",27429,345,0,False,False,3,813,0,True,False,False
706,"Ce petit poisson d'eau douce est im<SoftHyphen/>mé<SoftHyphen/>dia<SoftHyphen/>te<SoftHyphen/>ment reconnaissable à son corps blanc et rond. Il descendrait d'un ballon perlé albino qui s'est déplacé jusqu'à Grand-Lac avant de s'y reproduire.",27426,345,0,False,False,3,813,0,True,False,False
707,"La couleur jaune de ce poisson est le résultat de son évolution, après avoir été exposé à des années de Clarté éternelle.",27430,345,0,False,False,3,813,0,True,False,False
708,"Un poisson géant évoluant autour de l'île de Ken. Il est d'ailleurs considéré comme le protecteur de ces eaux, car il repousse avec virulence les poissons d'autres espèces qui tentent d'entrer sur son territoire.",27436,370,0,False,False,3,813,0,True,False,False
709,"Ce féroce reptile se terre dans les crevasses pour guetter ses proies. Le spectacle de sa silhouette blanche trônant fièrement au milieu de la mare de sang de sa victime est terrifiant.",27431,345,0,False,False,3,813,0,True,False,False
710,"Un imposant crustacé blanchâtre doté d'une paire de pinces im<SoftHyphen/>pres<SoftHyphen/>sion<SoftHyphen/>nantes. Il doit son nom à son ali<SoftHyphen/>men<SoftHyphen/>ta<SoftHyphen/>tion de charognes, qui l'amène parfois à élire domicile dans le crâne de certains animaux.",27438,345,0,False,False,2,814,0,True,False,False
711,"Cet escargot a été nommé ainsi en raison de sa ressemblance avec une petite sucrerie simple préparée par les habitants de Kholusia. Sa chair est parfois consommée relevée avec des herbes.",27439,345,0,False,False,2,814,0,True,False,False
712,"Ce poisson est très populaire chez les habitants des régions jouxtant la rivière Watts. Les Nains l'apprécient tout par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement car il représente une précieuse source de protéines.",27440,345,0,False,False,2,814,0,True,False,False
713,"Cette morue est depuis longtemps consommée par les habitants de l'île de Kholusia. Elle avait autrefois une homologue nord-kholusienne, mais cette dernière a disparu après le déluge de Lumière.",27449,345,0,False,False,0,814,0,True,False,False
714,"Ce poisson se déplace en rasant le sable. Certains poètes ont comparé sa silhouette à celle d'aspirants à Eulmore amaigris par la famine qui se jettent à la mer de désespoir.",27448,345,0,False,False,0,814,0,True,False,False
715,"Cette algue se trouve sur les littoraux de l'île de Kholusia, et plus par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement au bord de la plage des Coquilles brisées. Les habitants de la région l'utilisent pour envelopper des coquillages et les casser afin de déguster leur contenu.",27446,345,0,False,False,0,814,0,True,False,False
716,"Lorsque cette méduse flotte à la surface de l'eau, elle ressemble à s'y méprendre à un ballon, et il n'est pas rare que les enfants sa fassent gravement piquer en essayant de l'attraper.",27447,345,0,False,False,0,814,0,True,False,False
717,"La chair de cette crevette à carapace rose clair est très prisée des gastronomes. Lorsqu'elle nage en banc avec ses congénères, on croirait voir un magnifique parterre de roses.",27451,410,0,False,False,0,814,0,True,False,False
718,"Cette étrange créature n'est pas un véritable œuf, mais appartient bien à la famille des poissons des sables. Elle a un délicieux goût fumé et est l'ingrédient parfait pour un sandwich à l'omelette.",27462,345,0,False,False,4,815,0,True,False,False
719,"Une limace aquatique évoluant gracieusement dans l'eau à l'aide de ses membranes rose clair, semblables à des ailerons. On la compare à une fleur que pourraient s'offrir des amoureux, alors qu'elle est contre toute attente carnivore et plutôt agressive.",27414,350,0,False,False,3,819,0,True,False,False
720,"Un poisson de toute beauté reconnaissable à ses écailles brillant d'un bleu éclatant. Il en tire d'ailleurs son nom, car certains y distinguent une ressemblance avec certaines vues de Cristarium.",27410,350,0,False,False,3,819,0,True,False,False
721,"Les écailles et nageoires de ce poisson ne sont pas sans rappeler les purgateurs, un trait malheureux qui faillit le mener à son extinction. C'est pour remédier à ce phénomène que les Cristariens ont décidé de lui donner ce nom angélique.",27415,350,0,False,False,3,819,0,True,False,False
722,"Les motifs du manteau tacheté de ce poisson, rappelant le pelage du coeurl, changent au fil des saisons.",27413,350,0,False,False,3,819,0,True,False,False
723,"Ce corail s'est propagé dans les eaux d'Eulmore de façon exponentielle suite au déluge de Lumière. Il ressemble à du méol qui aurait durci, et est parfois utilisé dans la création de bijoux.",27419,350,0,False,True,1,820,0,True,False,False
724,"Ces petits coquillages noirs sont très souvent confondus avec des petits caillous. Malgré sa petite taille, ce coquillage est délicieux en bouillon, même si peu de gens se donnent la peine de les décortiquer par centaines.",27420,350,0,False,True,1,820,0,True,False,False
725,"Ce petit poisson à la chair fade a longtemps été considéré comme de la nourriture pour miséreux. Depuis le début de la dis<SoftHyphen/>tri<SoftHyphen/>bu<SoftHyphen/>tion de méol plus personne n'en consomme, ce qui explique la prolifération de cette espèce.",27422,350,0,False,False,1,820,0,True,False,False
726,"Les viscères rougeâtres de ce poisson peuvent être vus à travers son corps laiteux. Lorsqu'il est conservé dans un aquarium, le rouge de ses entrailles s'assombrit pour devenir encore plus visible.",27433,350,0,False,False,3,813,0,True,False,False
727,"Petit poisson plat dont les écailles rappellent celles des serpents. Malgré le fait qu'il reste à la même taille toute sa vie, le nombre de pois sur son corps augmente jusqu'à sa mort.",27435,350,0,False,False,3,813,0,True,False,False
728,"L'éther de l'eau dans laquelle ce crabe évolue l'a rendu com<SoftHyphen/>plè<SoftHyphen/>te<SoftHyphen/>ment blanc. Sa carapace redevient rougeâtre lorsqu'il est bouilli, mais sa chair reste blanche et délicieuse. ",27434,350,0,False,False,3,813,0,True,False,False
729,"Ce poisson a la chance d'avoir la peau d'une magnifique couleur vert émeraude. La légende dit qu'il serait en réalité l'éventail d'une riche Eulmorienne qui aurait pris vie.",27443,350,0,False,False,2,814,0,True,False,False
730,"Poisson d'eau douce caractérisé par de belles rayures noires et blanches. Son nom lui vient du “zèbre”, un animal mythique dont le pelage aurait le même motif bicolore.",27444,350,0,False,False,2,814,0,True,False,False
731,"Ce poisson a la même couleur et consistance qu'une vieille semelle de chaussure. Fait étonnant, on peut en faire de délicieux biscuits une fois séché.",27445,350,0,False,False,3,814,0,True,False,False
732,"Tout est comestible dans cet animal, de sa chair à son encre. Il est par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement consommé par les soldats su<SoftHyphen/>per<SoftHyphen/>sti<SoftHyphen/>tieux en quête de victoire car il ressemble à la pointe d'une lance.",27457,350,0,False,False,0,814,0,True,False,False
733,"Ce poulpe a la capacité ex<SoftHyphen/>cep<SoftHyphen/>tion<SoftHyphen/>nelle de pouvoir se camoufler en une grande variété de poissons, d'étoiles de mer, ou même de rochers. Il a cependant été établi qu'il ne faisait pas ça pour chasser, mais simplement parce que cela l'amusait.",27452,370,0,False,False,0,814,0,True,False,False
734,"La ca<SoftHyphen/>rac<SoftHyphen/>té<SoftHyphen/>ris<SoftHyphen/>ti<SoftHyphen/>que la plus intéressante de cette espèce n'est pas la bosse qu'il a sur le front, mais sa dichogamie. En effet, tous les spécimens naissent en tant que femelles, et n'acquièrent leurs gonades mâles qu'après le premier frai.",27454,350,0,False,False,0,814,0,True,False,False
