key,0,1,2,3,4
3307,26,8,"","Envoûtement (altération)","-"
3308,26,9,"","Absorption (altération)","-"
3309,26,10,"","Attache (altération)","-"
3310,26,11,"","Transformation (altération)","-"
3311,26,1,"","Poison (altération)","-"
3313,25,326,"","Draft","-"
3314,25,329,"","Tournoi officiel","-"
3500,8,101,"","","rond"
3501,8,102,"","","croix"
3502,8,103,"","","triangle"
3503,8,104,"","","carré"
3504,8,1000,"","intérieur","-"
3505,8,1001,"","extérieur","-"
3506,8,1002,"","sens des aiguilles d'une montre","-"
3507,8,1003,"","sens inverse des aiguilles d'une montre","-"
3508,8,1004,"","position offensive","-"
3509,8,1005,"","position défensive","-"
3510,8,1050,"","signe précurseur","-"
3511,8,1051,"","regard","-"
3512,8,1052,"","en cercle","-"
3513,8,1053,"","en éventail","-"
3514,8,1054,"","diagonale","-"
3515,8,1055,"","ligne droite","-"
3516,8,1056,"","en couronne","-"
3517,8,1057,"","ligne","-"
3518,8,1058,"","sphère","-"
3519,8,1059,"","sol","-"
3520,8,1060,"","mur","-"
3521,8,1061,"","pilier","-"
3522,8,1062,"","rocher","-"
3523,8,1063,"","feu (élément)","-"
3524,8,1064,"","eau (élément)","-"
3525,8,1065,"","glace (élément)","-"
3526,8,105,"","","plus."
3527,8,1066,"","explosion","-"
3528,8,1067,"","simultanément","-"
3529,8,1068,"","alternativement","-"
3531,8,1070,"","fusionnement","-"
3535,8,1074,"","rassemblement","-"
3536,8,1075,"","dispersion","-"
3540,8,1076,"","dégâts partagés","-"
3541,8,1077,"","dégâts réfléchis","-"
3542,8,1078,"","dégâts périodiques","-"
3543,8,1079,"","changement de mode","-"
3544,8,1080,"","phase","-"
3545,8,1081,"","effet bénéfique cumulé","-"
3546,8,1082,"","effet néfaste cumulé","-"
3547,8,1083,"","cible aléatoire","-"
3600,27,0,"@","【Donjon sans fond】","Donjon sans fond."
3601,27,1,"","pierre de téléportation","-"
3602,27,2,"","pierre de résurrection","-"
3603,27,100,"","poterie magique de désamorçage","-"
3604,27,101,"","poterie magique de localisation","-"
3605,27,102,"","poterie magique de puissance","-"
3606,27,103,"","poterie magique de protection","-"
3607,27,104,"","poterie magique de décèlement","-"
3608,27,105,"","poterie magique de sécurisation","-"
3609,27,106,"","poterie magique d'affaiblissement","-"
3610,27,107,"","poterie magique d'anti-maléfice","-"
3611,27,108,"","poterie magique de chance","-"
3612,27,109,"","poterie magique de mutation","-"
3613,27,110,"","poterie magique de dissipation","-"
3614,27,111,"","poterie magique de manticore","-"
3615,27,112,"","poterie magique de succube","-"
3616,27,113,"","poterie magique d'intuition","-"
3617,27,114,"","poterie magique de résurrection","-"
3618,27,115,"","poterie magique de Kuribu","-"
3619,27,116,"","poterie magique d'incapacité","-"
3620,27,117,"","poterie magique d'invisibilité","-"
3621,27,118,"","poterie magique de pétrification","-"
3622,27,200,"","magilithe d'Ifrit","-"
3623,27,201,"","magilithe de Titan","-"
3624,27,202,"","magilithe de Garuda","-"
3625,27,203,"","magilithe d'Odin","-"
3626,27,3,"","Lanterne de téléportation","-"
3627,27,4,"","Lanterne de résurrection","-"
4000,17,430,"","plateau Magia","-"
4001,17,431,"","répartiteur Magia","-"
4002,17,432,"","magicite","-"
4003,17,433,"","affinité élémentaire","-"
4004,17,434,"","niveau élémentaire","-"
4005,17,435,"","éclat Logos","-"
4007,17,437,"","mélangeur Logos","-"
4008,17,438,"","action Logos","-"
4009,17,439,"","arme Eurêka","-"
4011,17,55,"","Combat JcJ personnalisé","-"
4012,17,106,"","PGS","-"
4013,17,107,"","Jeton de tâche","-"
4014,17,355,"","Commande spéciale","-"
4017,17,357,"","Reconstruction d'Ishgard","-"
4018,17,165,"","mémoquartz allagois fabuleux","-"
4019,17,360,"","pêche en mer","-"
4020,17,359,"","outil de Cielacier","-"
4021,17,361,"","Touché-tourné","-"
4022,17,445,"","Actions oubliées","-"
4023,17,444,"","Mémento","-"
4024,17,443,"","Malle du rappel","-"
4025,17,442,"","éclats oubliés","-"
4026,17,440,"","points de faits d'armes","-"
4027,17,441,"","rang de résistant","-"
4028,17,74,"","mode exploration","-"
4029,17,166,"","mémoquartz allagois révélateurs","-"
4030,17,446,"","cristaux bozjiens","-"
4031,17,203,"","accessoires de mode","-"
4032,17,448,"","armes de la résistance","-"
4033,17,447,"","affrontement en cours","-"
4034,17,358,"","feste","-"
4035,17,167,"","mémoquartz allagois aphoristiques","-"
4036,17,168,"","mémoquartz allagois astronomiques","-"
4037,17,362,"","Compendium","-"
4038,17,108,"","cristaux-trophées","-"
5000,24,3001,"","Raids normaux","-"
5001,24,6002,"","Challenges quotidiens","-"
5002,24,1210,"","Compas de l'Hirondelle","le Compas de l'Hirondelle"
5003,24,3522,"","Phare de Ridorana","le Phare de Ridorana"
5004,24,2220,"","Castrum Fluminis","-"
5005,24,2221,"","Castrum Fluminis (extrême)","-"
5006,24,3401,"","Fantasmagorie d'Ultima (fatal)","la Fantasmagorie d'Ultima (fatal)"
5007,24,4002,"","Pilier des Cieux","-"
5008,24,2225,"","Chasse au Rathalos","la Chasse au Rathalos"
5009,24,2226,"","Chasse au Rathalos (extrême)","la Chasse au Rathalos (extrême)"
5010,24,4052,"","Eurêka Pagos","-"
5011,24,1200,"","Mer du Chant des sirènes","la Mer du Chant des sirènes"
5012,24,1205,"","Ala Mhigo","-"
5013,24,2111,"","le règne de Thordan","Règne de Thordan"
5014,24,1211,"","Escarre","L'Escarre"
5015,24,2227,"","Nid des Lamentations","le Nid des Lamentations"
5016,24,2228,"","Nid des Lamentations (extrême)","le Nid des Lamentations (extrême)"
5017,24,3104,"","Alphastice","L'Alphastice"
5018,24,4053,"","Eurêka Pyros","-"
5019,24,1206,"","Château de Kugane","le Château de Kugane"
5020,24,4049,"","Le Diadème","Diadème"
5021,24,1212,"","Ténèbres de Ghimlyt","les Ténèbres de Ghimlyt"
5022,24,2229,"","Îlot des Amertumes","l'Îlot des Amertumes"
5023,24,2230,"","Îlot des Amertumes (extrême)","l'Îlot des Amertumes (extrême)"
5024,24,3523,"","Monastère d'Orbonne","le Monastère d'Orbonne"
5025,24,4054,"","Eurêka Hydatos","-"
5026,24,6302,"","Gorge dérobée (machinerie)","la gorge dérobée (machinerie)"
5027,24,1213,"","Holminster","-"
5028,24,1214,"","Dohn Mheg","-"
5029,24,1215,"","Enchevêtrement des Qitari","l'Enchevêtrement des Qitari"
5030,24,1216,"","Puits de Malikah","le Puits de Malikah"
5031,24,1217,"","Mont Gulg","le Mont Gulg"
5032,24,1218,"","Amaurote","-"
5033,24,1219,"","Macle de Syrcus","la Macle de Syrcus"
5034,24,1220,"","Akadaemia Anydre","l'Akadaemia Anydre"
5035,24,2232,"","Valse du Monarque","la Valse du Monarque"
5036,24,2233,"","Valse du Monarque (extrême)","la Valse du Monarque (extrême)"
5037,24,2234,"","La Couronne de l'Immaculé","-"
5038,24,2235,"","La Couronne de l'Immaculé (extrême)","-"
5039,24,2236,"","Râle de l'Agonie","le Râle de l'Agonie"
5040,24,3105,"","Éden","-"
5041,24,3106,"","Éden (sadique)","-"
5042,24,3107,"","L'Éveil d'Éden","-"
5043,24,2231,"","Le Pont Ohashi","-"
5044,24,4055,"","Arsenal de Baldesion","-"
5045,24,1221,"","Cosmos coruscant","le Cosmos coruscant"
5046,24,2237,"","Râle de l'Agonie (extrême)","le Râle de l'Agonie (extrême)"
5047,24,3402,"","L'Odyssée d'Alexander (fatal)","-"
5048,24,3530,"","Réplique de l'usine désaffectée","la réplique de l'usine désaffectée"
5049,24,6209,"","Onsal Hakair (Danshig Naadam)","-"
5050,24,1222,"","Anamnesis Anydre","-"
5051,24,3108,"","Les Accords d'Éden","-"
5052,24,2238,"","Les Nuées de Brandons","-"
5053,24,2239,"","Les Nuées de Brandons (extrême)","-"
5054,24,2240,"","Memoria Misera (extrême)","-"
5055,24,4057,"","Front sud de Bozja","-"
5056,24,1223,"","La Traversée de Norvrandt","-"
5057,24,2241,"","Le Trône du Sacrifice","-"
5058,24,2242,"","Le Trône du Sacrifice (extrême)","-"
5059,24,3531,"","Base militaire des Pantins","la base militaire des Pantins"
5061,24,4058,"","escarmouche","-"
5062,24,4059,"","affrontement crucial","-"
5063,24,4056,"","Garde-la-Reine","-"
5064,24,1224,"","L'Atelier abandonné de Matoya","-"
5065,24,3109,"","La Promesse d'Éden","-"
5066,24,2245,"","Castrum Marinum","-"
5067,24,2246,"","Castrum Marinum (extrême)","-"
5068,24,4061,"","Delubrum Reginae","-"
5070,24,4060,"","Assaut sur Castrum Lacus Litore","-"
5071,24,1225,"","La grande prairie de Paglth'an","-"
5072,24,2248,"","Tillac des Cirrus","le Tillac des Cirrus"
5073,24,2249,"","Tillac des Cirrus (extrême)","le Tillac des Cirrus (extrême)"
5074,24,3532,"","La tour de la Contingence","la tour de la Contingence"
5076,24,4062,"","Zadnor","-"
5077,24,4063,"","Assaut sur le Dalriada","l'assaut sur le Dalriada"
5078,24,1226,"","Tour de Zott","la tour de Zott"
5079,24,1227,"","Tour de Babil","la tour de Babil"
5080,24,1228,"","Vanaspati","Vanaspati"
5081,24,1229,"","L'Hyperborée","l'Hyperborée"
5082,24,1230,"","Prisme de l'Aitia","le Prisme de l'Aitia"
5083,24,1231,"","L'Issue aux Impasses","L'Issue aux Impasses"
5084,24,1232,"","Risette-sur-lune","Risette-sur-lune"
5085,24,1233,"","Rêve électrique de Stigma-4","le Rêve électrique de Stigma-4"
5086,24,2250,"","Le Cratère des Martyrs","Le Cratère des Martyrs"
5087,24,2251,"","Le Cratère des Martyrs (extrême)","Le Cratère des Martyrs (extrême)"
5088,24,2252,"","Le Cristal-mère","Le Cristal-mère"
5089,24,2253,"","Le Cristal-mère (extrême)","Le Cristal-mère (extrême)"
5090,24,2254,"","Le Répons final","Le Répons final"
5091,24,3110,"","Pandæmonium","le Pandæmonium"
5092,24,3111,"","Pandæmonium (sadique)","le Pandæmonium (sadique)"
5093,24,3112,"","Limbes du Pandæmonium","les Limbes du Pandæmonium"
5094,24,1234,"","Legs d'Alzadaal","le legs d'Alzadaal"
5095,24,2255,"","Le Répons final (extrême)","Le Répons final (extrême)"
5096,24,2256,"","Le fléau d'Ultima (irréel)","Fléau d'Ultima (irréel)"
5097,24,3533,"","Domaine divin - Aglaé","le domaine divin - Aglaé"
5098,24,3403,"","Guerre du chant des dragons (fatal)","la Guerre du chant des dragons (fatal)"
5099,24,6303,"","Crystalline Conflict","Crystalline Conflict"
5100,24,6304,"","Palestre","-"
5101,24,6305,"","Cœur volcanique","-"
5102,24,6306,"","Petit Nuage","-"
