key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
436,"e0146",499,5,145,False,1,0,0,142,1,0,0,0,0,0,0,34,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
437,"e0147",500,5,146,False,1,0,0,142,1,0,0,0,0,0,0,52,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
438,"e0148",501,5,147,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
439,"e0149",502,5,149,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
440,"e0150",503,5,148,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
441,"e0151",513,5,150,False,1,0,0,142,1,0,0,0,0,0,0,60,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
442,"e0152",664,5,154,False,2,0,0,142,1,0,0,0,0,0,0,67,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
443,"e0153",667,5,156,False,2,0,0,142,1,0,0,0,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
444,"e0154",669,5,162,False,2,0,0,142,1,0,0,0,0,0,0,62,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
445,"e0155",673,5,168,False,2,0,0,142,1,0,0,0,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
446,"e0156",703,5,174,False,2,0,0,142,1,0,0,0,0,0,0,67,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
447,"e0157",704,5,175,False,2,0,0,142,1,0,0,0,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
448,"e0162",699,5,172,False,2,0,0,142,1,0,0,0,0,0,0,67,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
449,"e0163",700,5,173,False,2,0,0,142,1,0,0,0,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
450,"e0164",647,5,152,False,2,0,0,142,1,0,0,0,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
451,"e0165",648,5,153,False,2,0,0,142,1,0,0,0,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
452,"e0166",726,5,177,False,2,0,0,142,1,0,0,0,0,0,0,67,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
453,"e0170",721,5,176,False,2,0,0,142,1,0,0,0,0,0,0,67,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
454,"e0172",701,5,170,False,2,0,0,142,1,0,0,0,0,0,0,67,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
455,"e0173",702,5,171,False,2,0,0,142,1,0,0,0,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
456,"e0176",640,5,151,False,2,0,0,142,1,0,0,0,0,0,0,67,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
457,"e0177",678,5,169,False,2,0,0,142,1,0,0,0,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
458,"e0178",668,5,161,False,2,0,0,142,1,0,0,0,0,0,0,52,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
459,"e0179",675,5,164,False,2,0,0,142,1,0,0,0,0,0,0,58,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
460,"e0180",672,5,165,False,2,0,0,142,1,0,0,0,0,0,0,62,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
461,"e0181",676,5,166,False,2,0,0,142,1,0,0,0,0,0,0,67,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
462,"e0183",666,5,157,False,2,0,0,142,1,0,0,0,0,0,0,52,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
463,"e0188",670,5,159,False,2,0,0,142,1,0,0,0,0,0,0,62,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
464,"e0189",659,5,155,False,2,0,0,142,1,0,0,0,0,0,0,63,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
465,"e0190",685,5,163,False,2,0,0,142,1,0,0,0,0,0,0,66,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
466,"e0191",671,5,160,False,2,0,0,142,1,0,0,0,0,0,0,69,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
467,"e0192",686,5,158,False,2,0,0,142,1,0,0,0,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
468,"e0193",687,5,167,False,2,0,0,142,1,0,0,0,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
469,"e0194",634,5,178,False,2,0,0,142,1,0,0,0,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
470,"e0195",657,5,179,False,2,0,0,108,1,0,0,0,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
471,"e0196",658,5,180,False,2,0,0,108,1,0,0,0,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
472,"e0197",757,5,181,False,2,0,0,142,1,0,0,0,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
473,"f1e9",741,1,25002,False,0,0,0,108,20,0,0,1,69288,0,1,1,0,0,False,False,False,True,False,False,False,0,False,False,True,0,False,False,False,True,False,False,False,"la Cérémonie de la Valention","",22,0,61,0,112262,80108,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
474,"e3fc",761,1,20053,False,2,0,0,108,3,0,0,0,0,0,70,70,320,0,False,True,True,True,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"Chasse au Rathalos","",4,21,2050,135,112289,80121,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
475,"e3fc_2",762,1,20054,False,2,0,0,108,2,0,0,0,0,0,70,70,350,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"Chasse au Rathalos (extrême)","",4,22,2051,154,112290,80121,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
476,"",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
477,"e0198",760,5,182,False,2,0,0,108,1,0,0,0,0,0,0,70,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
478,"",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
479,"",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
480,"",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
481,"cr_tutorial",417,4,4,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"Course d'appentissage","",19,0,0,0,112086,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
482,"cr_chal01",391,4,5,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"CP1 - Toujours à la corde<Indent/>!","",19,0,0,0,112085,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
483,"cr_chal02",389,4,6,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"CP2 - Gare aux attaques à aires d'effet<Indent/>!","",19,0,0,0,112084,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
484,"cr_chal03",390,4,7,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"CP3 - En avant même sans aptitudes<Indent/>!","",19,0,0,0,112086,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
485,"cr_chal04",391,4,8,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"CP4 - Une course très très pesante<Indent/>!","",19,0,0,0,112085,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
486,"cr_chal05",389,4,9,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"CP5 - Attention aux départs rapides<Indent/>!","",19,0,0,0,112084,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
487,"cr_chal06",390,4,10,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"CP6 - Pas de pitié pour les rivaux<Indent/>!","",19,0,0,0,112086,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
488,"cr_chal07",389,4,11,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"CP7 - Prendre du champ avec les champs<Indent/>!","",19,0,0,0,112084,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
489,"cr_chal08",391,4,12,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"CP8 - Laissons les rivaux s'éliminer<Indent/>!","",19,0,0,0,112085,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
490,"cr_chal09",390,4,13,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"CP9 - Une bataille d'endurance<Indent/>!","",19,0,0,0,112086,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
491,"cr_chal10",389,4,14,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"CP10 - Course poursuite<Indent/>!","",19,0,0,0,112084,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
492,"cr_chal11",390,4,15,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"CP11 - À bride abattue<Indent/>!","",19,0,0,0,112086,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
493,"cr_chal12",391,4,16,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"CP12 - Une épreuve d'aptitude<Indent/>!","",19,0,0,0,112085,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
494,"cr_chal13",390,4,17,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"CP13 - Un travail d'équipe<Indent/>!","",19,0,0,0,112086,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
495,"cr_chal14",389,4,18,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"CP14 - Une course encore plus pesante<Indent/>!","",19,0,0,0,112084,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
496,"cr_chal15",391,4,19,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"CP15 - La course des extrêmes<Indent/>!","",19,0,0,0,112085,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
497,"cr_begin_wil01",390,4,20,False,0,0,0,109,23,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,0,False,False,True,0,False,False,False,False,False,False,True,"Course de chocobos<Indent/>: Route de Sagolii","",19,0,8004,0,112086,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
498,"cr_begin_sea01",389,4,21,False,0,0,0,109,23,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,0,False,False,True,0,False,False,False,False,False,False,True,"Course de chocobos<Indent/>: Costa del Sol","",19,0,8005,0,112084,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
499,"cr_begin_fst01",391,4,22,False,0,0,0,109,23,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,0,False,False,True,0,False,False,False,False,False,False,True,"Course de chocobos<Indent/>: Sentes tranquilles","",19,0,8006,0,112085,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
500,"cr_r01_wil01",390,4,23,False,0,0,0,109,23,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,0,False,False,True,0,False,False,False,False,False,False,True,"Course de chocobos<Indent/>: Route de Sagolii","",19,0,8004,0,112086,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
501,"cr_r01_sea01",389,4,24,False,0,0,0,109,23,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,0,False,False,True,0,False,False,False,False,False,False,True,"Course de chocobos<Indent/>: Costa del Sol","",19,0,8005,0,112084,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
502,"cr_r01_fst01",391,4,25,False,0,0,0,109,23,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,0,False,False,True,0,False,False,False,False,False,False,True,"Course de chocobos<Indent/>: Sentes tranquilles","",19,0,8006,0,112085,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503,"cr_r02_wil01",390,4,26,False,0,0,0,109,23,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,0,False,False,True,0,False,False,False,False,False,False,True,"Course de chocobos<Indent/>: Route de Sagolii","",19,0,8004,0,112086,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
504,"cr_r02_sea01",389,4,27,False,0,0,0,109,23,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,0,False,False,True,0,False,False,False,False,False,False,True,"Course de chocobos<Indent/>: Costa del Sol","",19,0,8005,0,112084,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
505,"cr_r02_fst01",391,4,28,False,0,0,0,109,23,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,0,False,False,True,0,False,False,False,False,False,False,True,"Course de chocobos<Indent/>: Sentes tranquilles","",19,0,8006,0,112085,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
